index,location,price,floor,area,is_furnished,rooms
688563133,Алматы,180000,3,50.0,полностью,2
688569782,Сарыарка,180000,4,50.0,частично,1
678749943,Есильский,260000,7,67.0,полностью,2
687176061,Есильский,170000,2,45.0,полностью,1
688506328,Алматы,300000,5,117.0,полностью,2
687245706,Алматы,130000,5,20.8,полностью,1
688569367,Сарыарка,220000,3,46.0,полностью,3
688564606,Есильский,250000,1,75.0,полностью,1
678142752,Алматы,290000,13,56.6,полностью,2
686175381,Есильский,220000,3,56.0,полностью,2
688502884,Нура,350000,3,48.0,полностью,2
688526731,Есильский,160000,3,40.0,полностью,2
688315288,Сарыарка,160000,6,73.0,полностью,1
688257083,Нура,180000,9,40.0,полностью,1
687202242,Есильский,450000,2,150.0,полностью,2
688565700,Алматы,250000,1,71.0,полностью,1
687791001,Есильский,280000,9,86.4,частично,5
688499919,Есильский,220000,9,59.0,полностью,2
681390051,Есильский,500000,2,150.0,полностью,3
688566498,Есильский,200000,7,60.0,полностью,2
688565387,Нура,200000,5,37.0,полностью,4
679745282,Есильский,180000,10,41.0,полностью,2
688497937,Есильский,280000,10,44.0,полностью,1
688476652,Нура,170000,2,38.0,полностью,1
688566920,Есильский,210000,3,41.0,полностью,1
685397255,Есильский,200000,7,45.0,полностью,1
688406539,Есильский,200000,12,43.0,полностью,1
688329897,Астана,330000,8,65.0,полностью,1
688409226,Есильский,400000,4,63.0,полностью,1
682329183,Есильский,180000,4,40.0,полностью,3
686972786,Есильский,250000,12,40.0,полностью,2
688244820,Есильский,350000,5,95.0,частично,1
688529370,Байконур,200000,4,100.0,полностью,2
688578137,Нура,175000,5,28.0,полностью,3
688497774,Есильский,165000,11,39.0,полностью,3
688448377,Есильский,250000,3,60.0,полностью,1
688550737,Есильский,220000,7,62.0,полностью,1
688572137,Астана,1200000,9,200.0,полностью,1
688337102,Есильский,270000,13,52.0,полностью,2
688061260,Алматы,280000,5,100.0,полностью,4
682208652,Есильский,500000,9,120.0,полностью,2
688335372,Алматы,180000,8,60.0,полностью,3
688572643,Нура,130000,3,40.0,полностью,3
688507198,Есильский,180000,4,46.0,частично,2
686818358,Есильский,200000,14,49.6,полностью,1
684053932,Есильский,200000,4,41.0,полностью,1
688433329,Алматы,250000,5,75.0,полностью,1
688523554,Сарыарка,130000,5,40.0,полностью,1
688555824,Алматы,140000,7,40.0,полностью,2
683874712,Есильский,250000,14,43.0,полностью,1
688353290,Есильский,230000,6,47.0,полностью,1
672465894,Алматы,300000,9,110.0,полностью,4
680922490,Есильский,400000,7,156.0,полностью,2
688156802,Есильский,220000,11,70.0,полностью,1
688435602,Сарыарка,850000,2,204.0,полностью,1
688576968,Нура,250000,1,36.4,полностью,1
688304435,Есильский,180000,10,40.0,полностью,1
688575678,Сарыарка,150000,7,49.0,полностью,1
688341535,Есильский,250000,6,52.0,полностью,3
688556173,Есильский,180000,9,45.0,частично,3
688501772,Есильский,160000,2,40.0,полностью,1
685236894,Нура,300000,18,54.0,полностью,1
688149797,Алматы,220000,4,70.0,полностью,1
688578131,Есильский,150000,10,45.0,полностью,3
688523422,Есильский,250000,4,53.0,полностью,3
688567480,Есильский,150000,7,40.0,полностью,1
688533599,Нура,270000,4,70.0,полностью,1
688502687,Сарыарка,180000,7,35.0,полностью,4
688447867,Есильский,180000,6,45.0,полностью,2
688580746,Нура,1000000,6,130.0,полностью,1
688580753,Байконур,100000,3,27.0,полностью,3
684194300,Сарыарка,210000,2,24.0,полностью,2
664649178,Есильский,185000,3,54.7,полностью,5
681946265,Алматы,270000,5,68.0,частично,2
680163510,Есильский,200000,9,42.0,полностью,1
682830728,Алматы,150000,1,40.0,полностью,1
681032949,Есильский,700000,18,92.0,полностью,1
683097942,Есильский,380000,8,40.0,полностью,1
688580342,Алматы,300000,18,45.0,полностью,3
688580305,Астана,210000,6,40.0,полностью,4
682227522,Есильский,185000,3,54.7,полностью,2
55346937,Есильский,320000,23,98.0,полностью,4
687646067,Нура,250000,1,50.0,полностью,1
686969253,Алматы,220000,8,58.0,частично,1
688579988,Алматы,180000,8,38.4,полностью,1
688579679,Сарыарка,250000,2,60.0,полностью,2
688208213,Есильский,200000,9,38.0,полностью,1
53375186,Есильский,350000,7,125.0,полностью,2
688521636,Нура,150000,7,48.0,частично,2
688573057,Есильский,180000,2,33.0,полностью,3
679901939,Есильский,160000,2,41.0,полностью,2
688579358,Есильский,200000,7,40.0,полностью,3
687470428,Алматы,150000,1,60.0,частично,3
687740115,Есильский,180000,5,41.0,полностью,1
687774814,Есильский,400000,2,45.0,полностью,4
678854105,Есильский,350000,7,115.0,полностью,1
687763671,Есильский,200000,6,42.0,полностью,1
679278934,Есильский,160000,1,35.0,полностью,1
681563672,Есильский,180000,7,39.0,полностью,3
688242630,Есильский,250000,9,60.0,полностью,1
688241565,Астана,300000,4,57.6,полностью,1
682909185,Есильский,150000,2,59.0,полностью,3
687564878,Нура,170000,4,36.0,полностью,1
688410875,Нура,240000,6,60.0,полностью,1
687877767,Алматы,800000,12,188.0,полностью,1
688578729,Есильский,145000,6,40.0,полностью,1
688578700,Есильский,250000,2,65.0,полностью,2
688253106,Есильский,180000,2,36.0,частично,2
684203264,Есильский,160000,8,40.0,полностью,2
683271329,Есильский,350000,7,65.0,полностью,1
688578374,Алматы,150000,4,44.0,полностью,2
688552629,Есильский,170000,3,50.0,полностью,1
687517610,Есильский,190000,6,42.0,полностью,2
687740041,Есильский,280000,8,57.0,полностью,1
674496130,Есильский,180000,2,40.0,полностью,1
684686875,Есильский,150000,8,32.0,полностью,1
688546803,Есильский,180000,5,34.0,частично,1
688578124,Есильский,300000,8,65.0,полностью,2
688573773,Есильский,250000,8,60.0,полностью,1
687226124,Есильский,270000,6,60.4,полностью,2
676620519,Есильский,900000,20,160.0,полностью,4
671849058,Байконур,350000,7,120.0,полностью,1
685131842,Сарыарка,350000,4,70.0,полностью,1
688412665,Нура,180000,7,50.0,полностью,1
688546151,Есильский,250000,5,60.0,полностью,2
660824105,Есильский,220000,11,72.0,полностью,2
688406270,Есильский,130000,8,40.0,без мебели,2
688571974,Алматы,220000,6,65.0,полностью,1
677304003,Есильский,180000,3,42.0,полностью,2
688241137,Есильский,600000,4,150.0,полностью,5
688577327,Есильский,180000,3,52.0,полностью,1
677298329,Алматы,110000,2,33.9,полностью,2
688397110,Алматы,270000,5,70.0,полностью,1
685176580,Есильский,250000,7,52.0,полностью,1
688568203,Есильский,160000,6,35.0,полностью,2
669476767,Есильский,160000,1,40.0,полностью,1
685686339,Есильский,170000,12,50.0,полностью,1
688577045,Алматы,160000,6,80.0,без мебели,1
684692350,Есильский,260000,8,78.0,полностью,2
688009122,Алматы,900000,20,92.0,полностью,1
46433345,Есильский,320000,8,130.0,полностью,1
51840668,Есильский,300000,4,112.0,полностью,2
688555274,Астана,110000,1,25.0,полностью,2
687599537,Есильский,260000,4,60.0,полностью,2
688399469,Есильский,280000,9,64.0,полностью,4
688081973,Нура,285000,5,72.0,полностью,3
688576782,Есильский,450000,4,75.0,полностью,2
688576358,Есильский,200000,10,42.0,полностью,1
685705512,Алматы,500000,20,90.0,полностью,2
688576525,Нура,200000,10,36.0,полностью,3
688574408,Есильский,260000,17,54.0,полностью,1
688576423,Есильский,400000,6,105.0,полностью,3
